watch_id,user_id,content_id,watch_date,session_duration,completion_rate
607,163,C0115,2026-03-14,21.9,15.34
608,164,C0133,2025-06-03,85.3,59.24
609,164,C0351,2025-06-22,82.0,100.0
610,164,C0364,2025-06-26,24.1,46.37
611,164,C0292,2025-09-02,33.2,31.89
612,164,C0341,2025-10-25,41.8,49.22
613,164,C0358,2025-11-20,35.1,56.59
614,164,C0070,2026-01-18,65.4,63.52
615,164,C0446,2026-04-02,54.1,74.13
616,164,C0181,2026-04-14,50.5,36.35
617,165,C0182,2024-12-09,24.1,25.07
618,166,C0460,2024-07-11,63.9,56.58
619,166,C0166,2024-09-04,18.7,27.52
620,166,C0327,2026-05-02,71.4,74.4
621,166,C0134,2026-05-22,62.9,78.68
622,166,C0312,2026-05-24,56.6,38.24
623,167,C0128,2025-11-04,68.5,53.49
624,167,C0440,2025-11-28,63.5,64.77
625,167,C0487,2026-01-22,40.6,55.57
626,167,C0115,2026-03-15,28.5,19.96
627,167,C0173,2026-03-17,35.3,32.11
628,167,C0167,2026-04-21,34.1,46.11
629,167,C0365,2026-05-02,108.2,97.47
630,167,C0087,2026-06-01,49.0,39.84
631,168,C0090,2025-11-29,24.3,24.31
632,169,C0342,2023-08-30,116.1,75.39
633,169,C0475,2025-06-02,67.4,49.95
634,169,C0302,2025-07-09,80.8,61.19
635,170,C0072,2025-07-12,40.2,33.82
636,170,C0310,2025-08-02,97.9,88.19
637,170,C0411,2026-01-19,46.3,53.23
638,173,C0084,2026-05-16,35.9,35.55
639,173,C0012,2026-05-17,35.8,26.5
640,174,C0168,2025-01-11,44.6,30.16
641,174,C0156,2025-05-11,39.7,58.43
642,174,C0030,2025-08-19,55.7,60.55
643,174,C0118,2026-06-02,9.5,9.21
644,175,C0139,2026-04-17,61.8,58.84
645,175,C0443,2026-05-12,56.9,34.07
646,176,C0068,2025-11-11,46.6,41.28
647,176,C0005,2026-03-10,62.1,46.72
648,176,C0230,2026-06-16,75.1,64.18
649,177,C0318,2024-09-16,45.5,51.11
650,177,C0193,2024-11-07,37.3,60.16
651,177,C0487,2025-07-30,31.7,43.46
652,177,C0444,2026-01-19,20.9,26.17
653,178,C0241,2026-02-05,59.2,41.39
654,178,C0274,2026-03-28,44.4,54.17
655,178,C0451,2026-05-17,66.3,48.01
656,179,C0242,2024-11-19,27.4,40.26
657,179,C0199,2024-12-23,81.3,66.64
658,179,C0301,2025-08-21,81.2,93.34
659,179,C0140,2025-08-29,44.1,39.73
660,179,C0381,2026-03-01,79.5,76.46
661,179,C0044,2026-03-10,44.8,47.19
662,180,C0199,2024-09-28,64.8,53.09
663,180,C0405,2024-10-08,58.2,43.12
664,180,C0388,2025-01-23,108.8,66.33
665,180,C0288,2025-02-09,58.5,40.32
666,180,C0238,2025-05-18,49.0,48.5
667,180,C0369,2025-07-29,24.6,53.39
668,180,C0312,2025-10-30,70.3,47.52
669,180,C0132,2025-11-26,48.4,47.43
670,180,C0107,2026-06-05,35.2,27.07
671,181,C0482,2025-07-31,30.8,23.68
672,182,C0022,2025-08-19,24.8,24.13
673,182,C0470,2026-03-05,55.9,65.77
674,183,C0280,2024-08-15,44.0,50.02
675,183,C0370,2024-10-12,6.3,4.85
676,183,C0234,2024-12-19,71.8,51.63
677,183,C0208,2025-02-15,23.5,27.38
678,183,C0359,2026-04-26,21.9,36.5
679,184,C0220,2025-11-14,30.5,24.18
680,185,C0136,2025-03-27,76.6,75.8
681,185,C0099,2026-06-08,7.5,9.53
682,186,C0033,2023-11-20,78.7,82.82
683,186,C0334,2023-12-12,25.0,26.59
684,186,C0156,2024-02-07,41.8,61.52
685,186,C0226,2024-10-17,29.8,56.13
686,186,C0126,2025-06-12,56.2,52.5
687,186,C0451,2025-09-17,67.0,48.52
688,186,C0001,2026-03-15,58.9,71.84
689,187,C0395,2024-07-06,34.3,35.72
690,187,C0203,2024-09-10,56.3,40.5
691,187,C0227,2024-09-28,44.2,42.46
692,187,C0486,2024-11-10,13.8,16.4
693,188,C0243,2025-04-08,58.3,49.39
694,188,C0408,2026-03-14,20.7,27.66
695,189,C0284,2026-04-04,50.8,38.77
696,190,C0444,2026-04-23,39.5,49.44
697,191,C0060,2024-02-04,41.5,65.89
698,191,C0200,2025-10-04,3.1,3.0
699,191,C0451,2026-06-08,61.9,44.88
700,192,C0183,2025-06-03,30.2,35.93
701,192,C0237,2025-09-15,60.3,44.0
702,192,C0481,2025-09-30,41.0,32.05
703,192,C0155,2026-02-01,50.1,58.94
704,194,C0328,2026-03-12,55.3,47.64
705,194,C0097,2026-05-01,43.0,35.54
706,195,C0392,2024-02-16,71.2,56.49
707,195,C0230,2024-03-04,68.0,58.15
708,195,C0235,2024-05-24,38.4,37.26
709,195,C0315,2025-03-26,21.5,11.9
710,195,C0365,2025-06-07,26.7,24.04
711,195,C0369,2025-09-26,30.7,66.81
712,196,C0031,2026-05-23,21.7,23.84
713,197,C0308,2024-01-24,19.2,29.54
714,197,C0401,2024-09-09,48.8,53.64
715,197,C0383,2025-02-28,47.3,31.09
716,197,C0194,2025-04-30,13.1,16.16
717,197,C0380,2026-04-16,57.6,44.29
718,198,C0119,2026-06-02,52.5,45.29
719,199,C0443,2024-06-29,66.6,39.86
720,199,C0371,2024-07-08,94.5,69.99
721,199,C0123,2025-02-02,43.8,69.52
722,199,C0405,2025-03-10,50.7,37.57
723,199,C0330,2025-04-08,89.2,53.44
724,199,C0242,2025-05-07,46.1,67.75
725,199,C0351,2025-05-08,51.1,62.35
726,199,C0336,2025-10-11,120.1,71.89
727,199,C0469,2025-12-02,71.0,53.36
728,199,C0086,2026-05-17,60.3,42.17
729,200,C0085,2024-05-26,56.2,43.88
730,200,C0031,2025-10-24,37.3,41.04
731,200,C0493,2025-11-21,30.6,37.29
732,200,C0378,2026-05-01,19.4,25.5
733,202,C0010,2025-11-26,3.0,3.0
734,203,C0202,2025-03-11,7.6,6.96
735,203,C0180,2025-08-08,73.7,68.2
736,203,C0184,2025-08-10,118.9,93.63
737,203,C0343,2025-12-27,62.8,48.3
738,203,C0087,2026-03-09,112.3,91.34
739,204,C0116,2023-10-10,38.1,49.44
740,204,C0472,2024-01-30,71.3,58.48
741,204,C0301,2024-05-22,63.2,72.61
742,204,C0234,2024-06-13,103.9,74.78
743,204,C0021,2024-09-20,16.3,14.78
744,204,C0445,2024-12-21,55.1,48.77
745,204,C0150,2024-12-21,70.6,43.06
746,204,C0434,2025-01-16,23.0,20.16
747,204,C0126,2025-10-25,77.4,72.31
748,204,C0021,2025-12-29,76.0,69.13
749,204,C0415,2026-02-06,25.9,25.65
750,204,C0192,2026-05-03,13.4,29.21
751,205,C0389,2024-04-24,82.5,62.97
752,205,C0334,2024-07-05,57.3,60.93
753,205,C0471,2024-12-03,99.6,86.61
754,205,C0389,2024-12-23,74.6,56.91
755,205,C0025,2025-01-07,59.1,42.54
756,205,C0289,2025-06-16,69.4,78.9
757,205,C0086,2026-03-29,19.2,13.4
758,205,C0160,2026-04-18,34.8,42.4
759,205,C0408,2026-05-22,52.2,69.59
760,205,C0285,2026-06-23,67.7,65.74
761,206,C0032,2026-03-31,94.5,80.74
762,206,C0283,2026-04-02,59.3,65.89
763,206,C0421,2026-04-15,30.7,57.97
764,206,C0369,2026-05-19,28.9,62.75
765,208,C0272,2024-04-26,28.9,20.79
766,208,C0084,2024-05-29,29.7,29.4
767,208,C0091,2024-08-30,127.1,82.54
768,208,C0183,2024-10-14,55.8,66.39
769,208,C0106,2025-08-11,35.1,25.27
770,208,C0023,2025-10-31,34.2,39.28
771,208,C0351,2026-01-21,58.9,71.79
772,208,C0111,2026-03-18,54.2,52.63
773,208,C0145,2026-05-03,29.7,25.16
774,209,C0243,2024-02-02,57.5,48.73
775,209,C0129,2024-02-04,40.5,52.59
776,209,C0444,2024-11-03,66.1,82.66
777,209,C0068,2025-01-24,35.4,31.3
778,209,C0491,2025-03-18,66.5,60.42
779,209,C0342,2025-05-20,93.6,60.77
780,209,C0285,2025-06-12,51.1,49.58
781,209,C0121,2025-08-07,32.7,31.1
782,209,C0409,2025-08-23,58.9,82.99
783,209,C0285,2025-08-30,56.0,54.39
784,209,C0155,2025-09-25,45.9,54.02
785,209,C0467,2026-06-20,75.1,65.32
786,210,C0423,2024-10-04,43.8,39.83
787,210,C0198,2024-10-31,40.1,54.13
788,210,C0210,2024-12-23,28.5,23.93
789,210,C0163,2025-01-27,30.2,34.35
790,210,C0217,2026-01-20,80.9,54.32
791,212,C0406,2025-10-30,34.2,35.26
792,212,C0127,2026-06-13,92.4,66.49
793,213,C0496,2026-03-28,53.2,57.19
794,213,C0344,2026-04-13,42.2,35.47
795,214,C0066,2024-04-26,36.5,45.01
796,214,C0105,2024-07-12,21.1,17.02
797,214,C0272,2024-07-29,49.4,35.54
798,214,C0126,2024-08-24,48.3,45.15
799,214,C0207,2024-12-29,78.3,60.69
800,214,C0332,2025-02-10,24.2,53.74
801,214,C0203,2025-08-06,36.8,26.46
802,214,C0110,2025-11-14,54.6,67.41
803,214,C0049,2026-03-12,33.3,48.29
804,215,C0148,2025-10-20,59.6,60.24
805,215,C0233,2025-11-27,52.1,62.01
806,215,C0440,2025-12-11,28.3,28.92
807,215,C0327,2025-12-15,54.8,57.06
808,215,C0008,2026-03-28,112.9,82.43
809,215,C0385,2026-05-27,45.1,46.05
810,216,C0452,2026-03-05,49.6,47.73
811,216,C0190,2026-05-17,103.3,94.73
812,216,C0173,2026-06-30,56.0,50.91
813,217,C0103,2026-05-12,63.1,56.89
814,217,C0036,2026-05-26,62.3,58.74
815,217,C0343,2026-05-28,111.5,85.74
816,217,C0037,2026-06-15,107.0,88.42
817,217,C0345,2026-06-28,61.9,71.96
818,218,C0365,2025-07-17,59.6,53.65
819,218,C0054,2026-06-07,45.5,32.94
820,219,C0432,2026-05-13,45.6,35.66
821,219,C0065,2026-05-20,58.7,42.21
822,219,C0444,2026-06-06,44.1,55.18
823,220,C0295,2024-04-24,91.9,64.23
824,220,C0215,2024-04-28,33.0,24.11
825,220,C0063,2025-06-18,46.6,41.58
826,220,C0460,2025-06-19,80.3,71.05
827,220,C0173,2025-08-20,27.7,25.16
828,221,C0430,2023-07-15,30.0,25.6
829,221,C0057,2023-11-13,57.0,67.08
830,221,C0142,2024-01-06,72.8,78.26
831,221,C0368,2024-03-25,68.4,49.93
832,221,C0351,2024-09-16,49.3,60.16
833,221,C0114,2024-10-10,95.7,91.19
834,221,C0042,2024-11-14,93.6,77.99
835,221,C0036,2025-01-30,79.9,75.4
836,221,C0366,2025-06-08,38.3,76.61
837,221,C0315,2025-07-09,119.7,66.14
838,221,C0084,2026-06-01,20.4,20.2
839,222,C0213,2025-09-25,47.4,38.56
840,222,C0179,2025-12-08,25.7,29.19
841,223,C0203,2024-07-27,68.4,49.19
842,224,C0218,2025-03-06,31.5,49.2
843,224,C0339,2025-03-19,41.2,40.03
844,224,C0145,2025-05-09,61.8,52.34
845,224,C0219,2025-05-15,25.7,42.07
846,224,C0243,2025-07-23,82.5,69.93
847,224,C0325,2025-12-03,52.9,56.92
848,224,C0359,2026-01-27,21.4,35.6
849,224,C0090,2026-04-25,43.2,43.2
850,226,C0231,2025-09-10,74.1,59.25
851,226,C0205,2025-10-06,33.0,42.83
852,227,C0415,2024-02-29,40.8,40.41
853,227,C0367,2024-07-19,46.6,40.52
854,227,C0017,2025-01-11,62.9,53.78
855,227,C0415,2025-02-24,31.0,30.66
856,227,C0313,2025-05-19,3.1,3.0
857,227,C0488,2025-09-06,51.1,41.17
858,227,C0372,2025-10-27,54.6,53.03
859,227,C0318,2026-05-16,49.3,55.38
860,228,C0467,2024-12-15,50.9,44.24
861,228,C0198,2025-11-01,15.6,21.11
862,231,C0080,2025-02-07,43.6,40.03
863,231,C0383,2026-02-07,63.4,41.73
864,232,C0296,2024-01-14,59.9,59.92
865,232,C0352,2024-02-25,43.1,43.06
866,232,C0112,2024-07-20,32.5,47.84
867,232,C0339,2024-09-10,16.2,15.71
868,232,C0409,2025-03-23,33.8,47.65
869,232,C0366,2025-07-27,16.3,32.57
870,232,C0243,2025-07-27,66.4,56.28
871,232,C0336,2025-09-14,69.9,41.87
872,232,C0192,2026-06-09,16.9,36.67
873,232,C0046,2026-06-12,23.2,19.02
874,233,C0295,2025-02-07,42.0,29.37
875,233,C0217,2025-03-10,50.3,33.78
876,233,C0314,2025-03-20,37.1,65.02
877,233,C0466,2025-05-07,75.3,62.2
878,233,C0090,2025-05-20,26.4,26.4
879,233,C0330,2025-09-20,15.9,9.53
880,233,C0202,2025-10-16,62.8,57.62
881,233,C0353,2025-10-31,38.6,54.34
882,233,C0447,2025-11-28,48.0,39.97
883,235,C0036,2024-01-16,37.6,35.44
884,235,C0323,2024-05-14,33.3,37.05
885,235,C0242,2025-10-01,30.6,45.03
886,235,C0284,2026-02-07,3.9,3.0
887,236,C0003,2025-11-28,46.9,38.12
888,236,C0276,2025-12-05,50.0,33.31
889,236,C0436,2026-01-27,33.1,38.47
890,238,C0238,2026-05-05,43.0,42.59
891,240,C0384,2024-05-15,46.7,40.97
892,240,C0441,2024-06-16,41.4,43.11
893,240,C0229,2024-08-12,34.0,35.82
894,240,C0055,2024-12-06,27.5,35.7
895,240,C0284,2025-01-18,43.1,32.89
896,240,C0352,2025-08-29,12.4,12.38
897,240,C0071,2025-10-31,74.3,60.37
898,240,C0369,2025-12-07,14.7,32.02
899,240,C0301,2026-02-07,66.5,76.46
900,241,C0289,2024-02-13,62.1,70.59
901,241,C0444,2024-09-10,28.4,35.51
902,241,C0476,2024-09-18,80.7,75.39
903,241,C0028,2025-02-18,92.4,65.09
904,241,C0305,2025-05-23,32.1,37.82
905,241,C0037,2025-10-20,93.3,77.15
906,241,C0292,2025-12-16,68.9,66.27
907,241,C0139,2026-01-15,68.4,65.17
908,241,C0098,2026-05-04,33.9,36.09
909,244,C0043,2023-08-15,28.5,32.42
910,244,C0314,2024-05-29,25.3,44.41
911,244,C0364,2025-01-19,31.6,60.78
912,244,C0467,2025-12-21,34.9,30.35
913,245,C0052,2026-05-05,25.2,49.39
914,246,C0001,2025-12-29,51.6,62.94
915,246,C0055,2026-02-25,67.2,87.27
916,246,C0434,2026-05-13,81.4,71.4
917,247,C0389,2025-10-02,53.8,41.06
918,247,C0084,2026-04-02,58.0,57.46
919,248,C0185,2024-07-29,75.0,76.57
920,248,C0269,2025-07-30,20.6,19.8
921,250,C0271,2025-01-22,38.5,30.04
922,250,C0117,2025-03-26,67.0,62.6
923,250,C0279,2025-10-22,26.6,26.84
924,250,C0316,2025-12-06,79.0,48.49
925,250,C0184,2025-12-13,38.3,30.12
926,251,C0457,2024-10-26,45.3,39.78
927,251,C0481,2025-04-09,82.3,64.3
928,251,C0478,2025-05-17,27.3,33.66
929,251,C0229,2025-12-17,29.1,30.62
930,251,C0091,2026-06-11,102.9,66.79
931,253,C0120,2025-01-23,63.0,68.47
932,253,C0489,2026-04-28,58.5,59.72
933,254,C0336,2024-09-05,37.6,22.51
934,254,C0128,2024-11-25,85.0,66.41
935,254,C0411,2024-11-27,38.9,44.77
936,254,C0013,2025-05-19,34.4,23.39
937,254,C0421,2026-01-10,28.1,53.04
938,254,C0129,2026-03-27,47.5,61.73
939,255,C0455,2025-01-26,28.9,26.01
940,255,C0307,2025-02-07,45.3,32.61
941,255,C0323,2025-03-13,38.5,42.82
942,255,C0043,2025-03-16,40.6,46.12
943,255,C0127,2025-07-02,90.3,64.97
944,255,C0302,2025-07-19,80.3,60.86
945,255,C0127,2025-10-12,77.3,55.62
946,256,C0206,2025-02-05,65.7,53.88
947,256,C0207,2025-03-06,102.8,79.71
948,256,C0407,2025-06-16,43.8,63.42
949,256,C0248,2026-02-11,83.6,60.57
950,256,C0120,2026-06-21,39.0,42.4
951,257,C0301,2025-03-17,48.3,55.5
952,257,C0399,2025-03-21,24.0,27.88
953,257,C0269,2025-04-20,56.0,53.85
954,257,C0186,2025-08-20,33.8,30.76
955,257,C0417,2025-11-08,59.4,68.29
956,257,C0438,2026-01-19,39.1,86.81
957,258,C0366,2026-04-20,23.0,46.1
958,258,C0020,2026-05-08,87.8,82.01
959,260,C0452,2024-10-08,44.9,43.15
960,260,C0063,2026-03-24,20.1,17.91
961,261,C0028,2025-03-13,71.2,50.15
962,261,C0042,2025-05-21,44.8,37.29
963,261,C0114,2025-09-01,79.1,75.32
964,261,C0314,2025-09-18,25.9,45.52
965,261,C0186,2025-10-14,27.1,24.63
966,261,C0478,2026-05-18,29.3,36.2
967,262,C0046,2025-08-11,38.3,31.42
968,262,C0129,2025-10-09,51.3,66.63
969,262,C0035,2025-11-05,17.7,32.72
970,262,C0032,2026-03-09,32.0,27.36
971,262,C0333,2026-03-16,29.4,37.25
972,262,C0310,2026-06-15,52.7,47.51
973,263,C0225,2024-05-23,80.1,51.98
974,263,C0441,2024-06-07,70.7,73.68
975,263,C0157,2024-08-10,81.9,64.02
976,263,C0081,2024-08-19,76.1,67.35
977,263,C0231,2025-04-02,90.1,72.04
978,263,C0222,2025-06-28,63.4,63.37
979,263,C0083,2025-07-05,63.8,73.29
980,263,C0243,2026-02-04,92.3,78.24
981,263,C0127,2026-03-17,105.9,76.17
982,264,C0043,2025-10-22,78.2,88.83
983,264,C0190,2025-11-25,98.3,90.18
984,265,C0148,2024-09-13,66.0,66.66
985,265,C0373,2025-03-13,72.1,94.9
986,265,C0358,2025-04-17,34.4,55.49
987,265,C0162,2025-04-21,57.1,53.83
988,265,C0217,2025-04-26,113.4,76.09
989,265,C0352,2025-08-17,70.4,70.43
990,265,C0025,2025-09-26,101.0,72.64
991,265,C0077,2026-02-04,24.1,53.64
992,265,C0472,2026-06-26,107.2,87.87
993,266,C0335,2026-01-04,80.5,57.12
994,267,C0356,2025-09-03,48.2,43.0
995,267,C0403,2025-09-21,32.4,62.36
996,267,C0040,2025-11-09,74.3,75.04
997,267,C0173,2025-12-14,89.4,81.26
998,267,C0461,2026-01-21,89.1,67.0
999,267,C0156,2026-02-27,20.5,30.17
1000,267,C0422,2026-03-12,64.2,51.74
1001,267,C0464,2026-06-11,69.4,68.75
1002,268,C0032,2025-07-31,50.6,43.28
1003,268,C0219,2026-06-05,37.9,62.1
1004,268,C0103,2026-06-08,64.7,58.3
1005,270,C0314,2026-01-08,30.8,54.1
1006,270,C0468,2026-02-22,37.7,33.95
1007,271,C0450,2026-05-20,37.2,30.73
1008,272,C0296,2024-03-13,54.8,54.76
1009,272,C0408,2024-05-29,46.4,61.87
1010,272,C0173,2024-07-28,45.2,41.08
1011,272,C0218,2024-09-27,28.8,45.08
1012,272,C0316,2024-10-20,71.8,44.07
1013,272,C0065,2025-02-08,98.8,71.1
1014,272,C0133,2025-08-12,69.1,47.99
1015,272,C0135,2026-01-01,41.1,47.22
1016,274,C0442,2025-08-07,89.1,75.52
1017,275,C0348,2024-08-07,57.8,51.62
1018,275,C0254,2025-01-11,67.9,69.31
1019,275,C0363,2025-07-03,46.3,46.35
1020,275,C0016,2025-07-06,112.2,70.14
1021,275,C0042,2025-07-28,88.0,73.32
1022,275,C0473,2026-04-03,111.4,61.87
1023,275,C0469,2026-06-28,57.2,42.97
1024,276,C0242,2025-01-15,49.1,72.26
1025,276,C0075,2025-05-06,88.3,60.48
1026,276,C0337,2025-05-13,2.4,3.0
1027,276,C0220,2025-08-09,77.4,61.42
1028,276,C0333,2026-01-01,38.8,49.14
1029,276,C0036,2026-01-07,43.4,40.9
1030,276,C0243,2026-04-26,74.2,62.85
1031,277,C0334,2026-05-30,50.9,54.17
1032,278,C0231,2023-11-28,3.8,3.0
1033,278,C0436,2023-12-10,12.3,14.27
1034,278,C0408,2024-01-31,17.0,22.61
1035,278,C0497,2024-12-08,53.7,41.93
1036,278,C0226,2026-02-11,42.5,80.25
1037,279,C0146,2024-01-22,81.2,71.9
1038,279,C0077,2024-02-11,10.4,23.13
1039,279,C0213,2024-04-17,70.0,56.93
1040,279,C0353,2024-05-16,31.4,44.21
1041,279,C0398,2024-06-04,58.7,51.5
1042,279,C0132,2024-07-21,64.0,62.73
1043,279,C0230,2024-08-11,110.3,94.29
1044,279,C0333,2024-10-01,78.4,99.25
1045,279,C0136,2024-12-18,50.4,49.91
1046,279,C0233,2024-12-18,72.0,85.68
1047,279,C0309,2025-01-12,59.3,61.76
1048,279,C0307,2025-02-14,71.7,51.56
1049,279,C0419,2025-03-04,70.1,68.7
1050,279,C0405,2025-04-02,111.0,82.23
1051,279,C0254,2025-08-06,82.2,83.9
1052,279,C0442,2025-10-13,90.8,76.98
1053,279,C0084,2025-12-28,63.8,63.12
1054,279,C0413,2026-05-08,28.4,50.65
1055,280,C0064,2025-05-03,51.0,42.18
1056,280,C0111,2025-06-11,44.0,42.67
1057,280,C0149,2025-07-13,31.6,39.55
1058,280,C0101,2025-11-23,72.2,60.7
1059,280,C0011,2026-06-27,116.0,71.14
1060,281,C0037,2024-06-15,82.6,68.24
1061,281,C0174,2024-08-20,156.0,100.0
1062,281,C0387,2024-08-27,39.4,50.56
1063,281,C0298,2024-12-04,17.6,14.94
1064,281,C0397,2025-05-17,72.3,56.51
1065,281,C0404,2025-06-12,28.2,38.1
1066,281,C0199,2025-06-21,45.8,37.57
1067,281,C0427,2025-08-06,95.7,85.47
1068,281,C0409,2025-11-12,32.3,45.42
1069,281,C0310,2026-02-17,58.8,52.98
1070,281,C0084,2026-04-21,53.6,53.05
1071,282,C0090,2025-01-17,87.3,87.32
1072,282,C0064,2025-05-09,59.0,48.78
1073,282,C0120,2025-07-10,53.7,58.33
1074,282,C0362,2025-10-31,39.2,40.87
1075,282,C0338,2025-11-07,76.5,68.89
1076,282,C0448,2025-11-09,27.9,50.69
1077,282,C0126,2026-03-26,67.4,62.95
1078,282,C0361,2026-06-03,62.5,62.53
1079,283,C0080,2026-05-16,65.8,60.39
1080,284,C0349,2025-07-13,47.7,52.41
1081,285,C0417,2025-11-01,20.5,23.52
1082,286,C0199,2024-05-31,54.2,44.46
1083,286,C0245,2024-08-14,57.1,45.71
1084,286,C0271,2024-09-06,34.6,27.03
1085,286,C0452,2025-08-17,38.3,36.79
1086,287,C0052,2025-03-12,45.1,88.35
1087,287,C0282,2025-03-26,38.5,45.35
1088,287,C0138,2025-03-31,37.1,36.36
1089,287,C0099,2025-07-29,44.4,56.14
1090,287,C0306,2026-03-20,48.4,41.04
1091,288,C0166,2024-12-14,17.3,25.37
1092,288,C0112,2025-05-16,36.7,53.99
1093,289,C0274,2026-02-05,18.6,22.7
1094,289,C0025,2026-04-02,56.7,40.76
1095,291,C0187,2024-04-28,42.7,35.57
1096,291,C0392,2025-02-06,87.3,69.28
1097,291,C0138,2025-03-22,50.9,49.87
1098,291,C0348,2025-05-22,50.5,45.06
1099,291,C0356,2025-06-07,28.7,25.6
1100,291,C0331,2025-07-18,45.2,32.31
1101,291,C0156,2025-09-19,27.8,40.89
1102,291,C0284,2025-10-18,48.0,36.61
1103,292,C0234,2026-04-29,51.4,36.96
1104,292,C0092,2026-05-11,37.7,35.57
1105,293,C0426,2023-11-30,48.1,38.2
1106,293,C0014,2024-03-12,36.7,28.48
1107,293,C0117,2024-07-10,32.7,30.59
1108,293,C0366,2024-09-18,28.2,56.4
1109,293,C0075,2024-10-29,79.3,54.35
1110,293,C0491,2024-12-28,50.6,45.96
1111,293,C0470,2025-03-07,61.5,72.32
1112,293,C0230,2025-03-18,78.5,67.09
1113,293,C0366,2025-03-27,45.3,90.66
1114,293,C0410,2025-07-02,13.8,30.57
1115,293,C0489,2025-08-05,56.0,57.19
1116,293,C0169,2025-10-31,52.5,63.97
1117,293,C0126,2026-01-21,67.3,62.9
1118,293,C0345,2026-03-23,30.7,35.71
1119,293,C0412,2026-04-22,55.6,32.73
1120,293,C0483,2026-06-01,58.2,71.86
1121,294,C0192,2024-04-03,34.2,74.28
1122,294,C0148,2024-05-10,28.6,28.84
1123,294,C0134,2024-07-07,25.3,31.65
1124,294,C0021,2024-08-16,11.1,10.06
1125,294,C0252,2026-01-12,17.6,16.12
1126,294,C0081,2026-02-14,32.6,28.82
1127,295,C0486,2026-01-18,26.2,31.14
1128,295,C0042,2026-01-26,72.5,60.41
1129,296,C0029,2024-07-09,21.7,21.67
1130,296,C0494,2025-11-18,14.6,12.72
1131,298,C0269,2025-10-06,69.0,66.3
1132,299,C0481,2024-10-13,76.4,59.7
1133,299,C0436,2025-01-10,19.1,22.27
1134,299,C0087,2025-11-03,84.3,68.52
1135,299,C0115,2025-12-30,60.0,41.97
1136,299,C0441,2026-01-13,53.1,55.36
1137,300,C0290,2026-02-27,28.8,63.94
1138,300,C0225,2026-04-04,71.1,46.16
1139,300,C0308,2026-05-24,40.2,61.81
1140,301,C0449,2025-05-14,37.2,56.39
1141,301,C0382,2025-08-26,6.1,9.0
1142,301,C0466,2026-04-20,23.5,19.46
1143,302,C0074,2024-02-27,74.9,64.59
1144,302,C0087,2024-02-27,53.2,43.24
1145,302,C0184,2024-05-06,49.8,39.21
1146,302,C0252,2024-08-12,22.7,20.84
1147,302,C0281,2024-09-02,55.4,52.74
1148,302,C0336,2024-09-17,92.6,55.47
1149,302,C0277,2024-09-19,64.0,75.28
1150,302,C0155,2024-09-28,74.1,87.14
1151,302,C0297,2025-04-28,70.0,60.88
1152,302,C0085,2025-05-25,18.2,14.19
1153,302,C0120,2025-11-29,72.6,78.9
1154,302,C0422,2025-12-16,50.0,40.3
1155,302,C0037,2026-01-21,85.6,70.77
1156,302,C0022,2026-02-21,53.0,51.48
1157,302,C0165,2026-03-04,17.4,16.77
1158,302,C0025,2026-06-27,91.0,65.44
1159,304,C0009,2026-01-21,44.9,45.82
1160,304,C0051,2026-03-02,82.9,63.27
1161,305,C0075,2025-06-16,76.0,52.06
1162,305,C0207,2026-01-23,69.7,54.03
1163,305,C0422,2026-04-06,79.6,64.16
1164,305,C0457,2026-05-05,80.3,70.41
1165,306,C0292,2025-10-11,46.6,44.76
1166,307,C0245,2024-01-31,39.5,31.61
1167,307,C0368,2024-07-31,18.0,13.11
1168,309,C0185,2024-01-26,71.6,73.02
1169,309,C0036,2024-02-16,55.4,52.24
1170,309,C0337,2024-03-23,31.4,38.78
1171,309,C0367,2024-06-02,26.1,22.66
1172,309,C0334,2025-08-21,57.1,60.7
1173,309,C0133,2025-09-13,50.6,35.17
1174,309,C0342,2025-09-16,76.4,49.58
1175,310,C0271,2024-07-17,75.4,58.89
1176,310,C0340,2025-01-26,84.5,61.69
1177,310,C0168,2025-02-14,106.0,71.6
1178,310,C0071,2025-02-18,66.5,54.03
1179,310,C0311,2025-03-23,48.7,46.79
1180,310,C0011,2025-05-11,103.4,63.44
1181,310,C0200,2026-02-19,60.3,58.59
1182,310,C0493,2026-03-23,51.6,62.91
1183,311,C0253,2026-04-26,69.5,66.18
1184,311,C0180,2026-05-20,81.3,75.29
1185,312,C0060,2026-06-19,36.8,58.37
1186,313,C0052,2026-04-28,13.7,26.8
1187,314,C0249,2026-05-30,77.9,63.31
1188,314,C0277,2026-06-13,27.8,32.65
1189,315,C0133,2024-10-16,29.0,20.17
1190,315,C0259,2025-06-12,23.6,30.66
1191,315,C0067,2026-05-25,25.2,47.5
1192,318,C0144,2024-07-10,64.4,45.99
1193,318,C0077,2024-10-31,17.8,39.57
1194,318,C0191,2025-11-05,25.6,22.26
1195,318,C0169,2026-04-12,48.0,58.48
1196,318,C0303,2026-05-25,33.5,23.43
1197,319,C0295,2024-01-17,88.9,62.2
1198,319,C0057,2024-03-17,25.7,30.22
1199,319,C0126,2024-11-03,83.8,78.29
1200,319,C0420,2025-02-11,106.4,66.49
1201,319,C0497,2025-03-14,95.5,74.62
1202,319,C0066,2025-09-01,37.2,45.98
1203,319,C0381,2026-04-21,51.4,49.44
1204,320,C0107,2025-12-11,66.3,50.96
